procedure,query_selector,dataset,seed,elapsed_time,accuracy,query_nbr
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,1,5.391767501831055,0.9854215918045706,19
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9222222222222223,0
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9325252525252525,1
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.8987878787878788,2
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9042424242424243,3
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9404040404040404,4
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9131313131313131,5
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9515151515151515,6
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9373737373737374,7
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9523232323232323,8
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9624242424242424,9
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9569696969696969,10
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9616161616161616,11
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9672727272727273,12
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9868686868686869,13
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9892929292929293,14
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9901010101010101,15
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9913131313131314,16
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.9880808080808081,17
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.7676767676767676,18
SampleBasedProcedure,discrimination_power_based_query,TIMES_1and3_quartiles,1,14.322978019714355,0.7064646464646465,19
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9274456827648317,0
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9417426545086119,1
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9409546324439941,2
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9313295057975909,3
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9300348981200045,4
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9540695710908477,5
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9755713159968479,6
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9687605538669368,7
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9783856805133401,8
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9745018574805809,9
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9772599347067432,10
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9764156253517956,11
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9804683102555443,12
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.980918608578183,13
